source_id,verification_status,cycle,criterion,title,section_type,section_label,source_file_date,json_path,item_path,field_name,item_no,subitem_no,parent_source_id,source_kind,content_level,content,content_hash,source_files,input_positions,occurrence_count
c3__2_6__checkpoints__item:5.sub:001,source_verified,3,2.6,교수-학습 지원,checkpoints,주요 점검사항,2026-04-21,cycle_3[0].items[4].sub_items[0],item:5.sub:001,sub_items,5,1,c3__2_6__checkpoints__item:5,sub_item,sub_item,프로그램 만족도 평가 실시 실적,9d23f4bfd6,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",12,1
c3__2_6__checkpoints__item:5.sub:002,source_verified,3,2.6,교수-학습 지원,checkpoints,주요 점검사항,2026-04-21,cycle_3[0].items[4].sub_items[1],item:5.sub:002,sub_items,5,2,c3__2_6__checkpoints__item:5,sub_item,sub_item,프로그램 만족도 평가 결과에 따른 개선 실적,ffdb5dc55a,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",12,1
c3__2_6__evidence__시설방문:001,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].시설방문[0].content,시설방문:001,시설방문,1,,,evidence_item,item,교수-학습지원센터,ef41bfceb9,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__제출자료_관련규정:001,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].제출자료_관련규정[0].content,제출자료_관련규정:001,제출자료_관련규정,1,,,evidence_item,item,교수-학습지원센터 관련 규정,0664d0f24e,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__현지면담:001,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].현지면담[0].content,현지면담:001,현지면담,1,,,evidence_item,item,교수-학습지원센터 센터장,d397165e43,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__현지면담:002,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].현지면담[1].content,현지면담:002,현지면담,2,,,evidence_item,item,전임 연구・개발 인력,53365a7e16,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__현지면담:003,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].현지면담[2].content,현지면담:003,현지면담,3,,,evidence_item,item,행정직원 및 행정조교,c7fcb764bb,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__현지확인자료:001,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].현지확인자료[0].content,현지확인자료:001,현지확인자료,1,,,evidence_item,item,교수-학습지원센터 구성원의 경력 사항 및 전임 연구・개발 인력 채용 관련 서류,ed92bfc67d,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__현지확인자료:002,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].현지확인자료[1].content,현지확인자료:002,현지확인자료,2,,,evidence_item,item,교수-학습지원센터 구성원의 전문성 개발 지원 자료: 최근 3년 자료,fbd5a46d38,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__현지확인자료:003,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].현지확인자료[2].content,현지확인자료:003,현지확인자료,3,,,evidence_item,item,교수-학습지원센터 예산 편성 및 집행 근거 자료: 최근 3년 자료,ef9a94665c,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__현지확인자료:004,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].현지확인자료[3].content,현지확인자료:004,현지확인자료,4,,,evidence_item,item,교수-학습지원센터에서 실시한 교수-학습 능력 향상 프로그램 목록 및 관련 발간 자료: 최근 3년 자료,bc4365d300,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__현지확인자료:005,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].현지확인자료[4].content,현지확인자료:005,현지확인자료,5,,,evidence_item,item,교수-학습지원센터에서 독자적으로 개발한 교수-학습 자료: 최근 3년 자료,e77fe72c0f,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__evidence__현지확인자료:006,source_verified,3,2.6,교수-학습 지원,evidence,근거자료,2026-04-20,cycle_3[0].현지확인자료[5].content,현지확인자료:006,현지확인자료,6,,,evidence_item,item,프로그램 평가 및 결과 환류 실적: 최근 3년 자료,3e2f50305f,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",12,1
c3__2_6__notes__item:1,source_verified,3,2.6,교수-학습 지원,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[0].content,item:1,items,1,,,caution_policy_item,item,이 준거는 전교생을 대상으로 실시하는 교수-학습 지원을 의미하는 것이므로 공학교육혁신센터 등과 같은 특정 학문 분야 관련 센터는 교수-학습 개선을 위한 전문 조직에 포함하지 않음,beca912c64,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",12,1
c3__2_6__notes__item:2,source_verified,3,2.6,교수-학습 지원,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[1].content,item:2,items,2,,,caution_policy_item,item,"교수-학습지원센터는 교수-학습 개선을 위한 전담 조직을 의미하며, 적정 규모의 전임 연구·개발 인력을 안정적으로 확보하여 이들이 업무의 연속성을 갖도록 하고, 해당 인력의 전문성 개발을 위해 노력하고 있어야 함",a68b5625bb,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",12,1
c3__2_6__notes__item:3,source_verified,3,2.6,교수-학습 지원,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[2].content,item:3,items,3,,,caution_policy_item,item,"교수-학습지원센터 전임 연구·개발 인력은 교육학 및 관련 분야 석사 이상의 학위 소지자를 원칙으로 하며, 전담 조직의 보직자와 행정직원을 제외하고 수업의 질 향상을 위한 연구 및 프로그램 개발·운영 등을 전담하는 인력으로서 겸직, 겸임은 인정하지 않음. 단, 위 사항에 해당하지 않더라도 연구·개발 업무 담당 기간이 최소 3년 이상이면 전문성을 갖추었다고 판단하여 정성평가함",3029515c5a,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",12,1
c3__2_6__notes__item:4,source_verified,3,2.6,교수-학습 지원,notes,유의사항 및 관련 정책,2026-04-22,cycle_3[0].items[3].content,item:4,items,4,,,caution_policy_item,item,교수-학습 개선 노력 실적은 교수-학습지원센터에서 주관하여 학교 전체 교수·학생을 대상으로 하고 있는 경우에만 인정함,ea4cb56f2f,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",12,1
c3__2_6__overview__content,source_verified,3,2.6,교수-학습 지원,overview,편람 개요,2026-04-17,cycle_3[0].content,content,content,,,,overview_content,criterion,"대학은 교수-학습 지원을 위한 전담 조직을 갖추고, 수업의 질 향상을 위해 다양한 프로그램을 지속적으로 제공하고 있다.",d71073b2ca,"편람원본json/[검증완료]3주기, 4주기 편람 개요 비교(20260417).json",12,1
c3__2_6__report__item:1,source_verified,3,2.6,교수-학습 지원,report,보고서 주요 내용,2026-04-17,cycle_3[0].items[0].content,item:1,items,1,,,report_item,item,전담 조직 현황,ed11a0515d,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",12,1
c3__2_6__report__item:2,source_verified,3,2.6,교수-학습 지원,report,보고서 주요 내용,2026-04-17,cycle_3[0].items[1].content,item:2,items,2,,,report_item,item,교수-학습지원센터 구성원 전문성 개발 지원 현황: 최근 3년 자료,46cb68cb4b,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",12,1
c3__2_6__report__item:3,source_verified,3,2.6,교수-학습 지원,report,보고서 주요 내용,2026-04-17,cycle_3[0].items[2].content,item:3,items,3,,,report_item,item,"예산 편성 및 집행 현황(교수지원, 학생지원, 교육매체지원 영역별): 최근 3년 자료",2b2a340cc6,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",12,1
c3__2_6__report__item:4,source_verified,3,2.6,교수-학습 지원,report,보고서 주요 내용,2026-04-17,cycle_3[0].items[3].content,item:4,items,4,,,report_item,item,교수-학습 프로그램 및 자료 자체 개발 및 활용 현황: 최근 3년 자료,ed353e10a9,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",12,1
