action_id,benchmark_required,candidate_only_warning,change_id,change_type,cycle4_criterion,cycle4_title,department_candidate,evidence_focus,notice_required,preparation_task,priority,risk_level,section_type,source_id_3,source_id_4,verification_status,action_type,primary_department,support_departments,data_period,metric_or_threshold,evidence_link,confirmed_by,confirmed_at,source_support_level,official_confirmation_needed
act_00224,true,Department/risk values are operational candidates for review.,chg_00426,신설후보,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,보고서 주요 내용 항목 검토 및 준비: 학생 권익 보호에 대한 실태조사 및 개선 실적,1,high,report,,c4__4_2__report__item:6,needs_review,new_requirement_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__report__item:6,,,source_json_single_side_review,true
act_00225,true,Department/risk values are operational candidates for review.,chg_00427,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",실적기간;증빙,true,보고서 주요 내용 항목 검토 및 준비: 소수집단학생 현황: 최근 3년 자료,1,high,report,c3__4_3__report__item:3,c4__4_2__report__item:7,needs_review,metric_or_standard_update,학생상담센터,인권센터;장애학생지원센터,최근 3년;3년 자료,3년,c4__4_2__report__item:7,,,source_json_comparative_candidate,true
act_00226,true,Department/risk values are operational candidates for review.,chg_00428,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",증빙,true,보고서 주요 내용 항목 검토 및 준비: 소수집단학생 지원 규정 및 체계,1,high,report,c3__4_3__report__item:4,c4__4_2__report__item:8,needs_review,evidence_preparation_update,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__report__item:8,,,source_json_comparative_candidate,true
act_00227,true,Department/risk values are operational candidates for review.,chg_00429,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",실적기간;증빙,true,보고서 주요 내용 항목 검토 및 준비: 소수집단학생 지원 예산 규모 및 집행 실적: 최근 3년 자료,1,high,report,c3__4_3__report__item:5,c4__4_2__report__item:9,needs_review,metric_or_standard_update,학생상담센터,인권센터;장애학생지원센터,최근 3년;3년 자료,3년,c4__4_2__report__item:9,,,source_json_comparative_candidate,true
act_00228,true,Department/risk values are operational candidates for review.,chg_00430,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",실적기간;증빙,true,보고서 주요 내용 항목 검토 및 준비: 소수집단학생 지원 시설 및 프로그램 운영 실적: 최근 3년 자료,1,high,report,c3__4_3__report__item:6,c4__4_2__report__item:10,needs_review,metric_or_standard_update,학생상담센터,인권센터;장애학생지원센터,최근 3년;3년 자료,3년,c4__4_2__report__item:10,,,source_json_comparative_candidate,true
act_00229,true,Department/risk values are operational candidates for review.,chg_00431,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,"보고서 주요 내용 항목 검토 및 준비: 장애학생지원센터, 편의시설(기숙사 등) 및 교육시설, 장애학생 교육공학기기 현황",1,high,report,c3__4_3__report__item:6.sub:001,c4__4_2__report__item:10.sub:001,needs_review,monitoring_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__report__item:10.sub:001,,,source_json_comparative_candidate,true
act_00230,true,Department/risk values are operational candidates for review.,chg_00432,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,보고서 주요 내용 항목 검토 및 준비: 소수집단학생을 위한 교수·학습 지원 실적,1,high,report,c3__4_3__report__item:6.sub:002,c4__4_2__report__item:10.sub:002,needs_review,monitoring_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__report__item:10.sub:002,,,source_json_comparative_candidate,true
act_00231,true,Department/risk values are operational candidates for review.,chg_00433,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,보고서 주요 내용 항목 검토 및 준비: 소수집단학생을 위한 대학 생활 상담 및 적응 프로그램 운영 실적,1,high,report,c3__4_3__report__item:6.sub:003,c4__4_2__report__item:10.sub:003,needs_review,monitoring_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__report__item:10.sub:003,,,source_json_comparative_candidate,true
act_00232,true,Department/risk values are operational candidates for review.,chg_00434,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,보고서 주요 내용 항목 검토 및 준비: 소수집단학생 도우미 지원 제도 운영 실적,1,high,report,c3__4_3__report__item:6.sub:004,c4__4_2__report__item:10.sub:004,needs_review,monitoring_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__report__item:10.sub:004,,,source_json_comparative_candidate,true
act_00233,true,Department/risk values are operational candidates for review.,chg_00435,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,보고서 주요 내용 항목 검토 및 준비: 소수집단학생에 대한 이해 프로그램 운영 실적,1,high,report,c3__4_3__report__item:6.sub:005,c4__4_2__report__item:10.sub:005,needs_review,monitoring_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__report__item:10.sub:005,,,source_json_comparative_candidate,true
act_00234,true,Department/risk values are operational candidates for review.,chg_00436,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",실적기간;증빙,true,보고서 주요 내용 항목 검토 및 준비: 소수집단학생 대상 만족도 조사 결과 및 개선 실적: 최근 3년 자료,1,high,report,c3__4_3__report__item:7,c4__4_2__report__item:11,needs_review,metric_or_standard_update,학생상담센터,인권센터;장애학생지원센터,최근 3년;3년 자료,3년,c4__4_2__report__item:11,,,source_json_comparative_candidate,true
act_00235,true,Department/risk values are operational candidates for review.,chg_00437,변경,4.3,진로 및 취·창업 지원,진로·취창업지원센터,관련 규정·운영자료·실적자료 확인,true,보고서 주요 내용 항목 검토 및 준비: 진로 및 취·창업 지원 조직 현황,1,high,report,c3__5_4__report__item:2,c4__4_3__report__item:1,needs_review,content_change_review,진로·취창업지원센터,,,,c4__4_3__report__item:1,,,source_json_comparative_candidate,true
act_00236,true,Department/risk values are operational candidates for review.,chg_00438,변경,4.3,진로 및 취·창업 지원,진로·취창업지원센터,실적기간;증빙,true,보고서 주요 내용 항목 검토 및 준비: 진로 및 취·창업 지원 프로그램 운영 및 예산 편성·집행 현황: 최근 3년 자료,1,high,report,c3__5_4__report__item:3,c4__4_3__report__item:2,needs_review,metric_or_standard_update,진로·취창업지원센터,,최근 3년;3년 자료,3년,c4__4_3__report__item:2,,,source_json_comparative_candidate,true
act_00237,true,Department/risk values are operational candidates for review.,chg_00439,변경,4.3,진로 및 취·창업 지원,진로·취창업지원센터,실적기간;증빙,true,보고서 주요 내용 항목 검토 및 준비: 진로 및 취·창업 지원에 대한 만족도 조사 결과와 개선 실적: 최근 3년 자료,1,high,report,c3__5_4__report__item:4,c4__4_3__report__item:3,needs_review,metric_or_standard_update,진로·취창업지원센터,,최근 3년;3년 자료,3년,c4__4_3__report__item:3,,,source_json_comparative_candidate,true
act_00238,true,Department/risk values are operational candidates for review.,chg_00440,이동후보,4.3,진로 및 취·창업 지원,진로·취창업지원센터,관련 규정·운영자료·실적자료 확인,true,보고서 주요 내용 항목 검토 및 준비: 학생상담 운영 실적 - 진로 상담 부분,1,high,report,c3__4_2__report__item:2__variant_17ec61ee0a,,needs_review,move_review,진로·취창업지원센터,,,,c3__4_2__report__item:2__variant_17ec61ee0a,,,source_json_single_side_review,true
act_00239,true,Department/risk values are operational candidates for review.,chg_00441,삭제/이동후보,4.3,진로 및 취·창업 지원,진로·취창업지원센터,실적기간;증빙,true,보고서 주요 내용 항목 검토 및 준비: 학생상담 프로그램의 종류 중 진로 상담 실적: 최근 3년 자료,1,high,report,c3__4_2__report__item:2.sub:001__variant_154cf663e5,,needs_review,deletion_or_move_review,진로·취창업지원센터,,최근 3년;3년 자료,3년,c3__4_2__report__item:2.sub:001__variant_154cf663e5,,,source_json_single_side_review,true
act_00240,true,Department/risk values are operational candidates for review.,chg_00442,이동후보,4.3,진로 및 취·창업 지원,진로·취창업지원센터,기준값/정량;산식/기준산정;실적기간;증빙,true,"보고서 주요 내용 항목 검토 및 준비: 졸업생의 취업률: 최근 3년 자료, 최근 3년간 평균(기준값: 50%)",1,high,report,c3__5_4__report__item:1,,needs_review,move_review,진로·취창업지원센터,,최근 3년;3년 자료,3년;50%;기준값;평균,c3__5_4__report__item:1,,,source_json_single_side_review,true
act_00241,false,Department/risk values are operational candidates for review.,chg_00448,신설후보,4.4,교육 시설,"시설관리팀, 교무처",기준값/정량;산식/기준산정,true,보고서 주요 내용 항목 검토 및 준비: 재학생 1인당 실험·실습 기자재 구입비(천원)(기준값: 해당 대학교 자연과학계열 평균 등록금과 인문사회계열 평균 등록금 차액의 15%(A)와 전국 대학교 자연과학계열 평균 등록금과 인문사회계열 평균 등록금 차액의 15%(B) 중 적은 금액),1,high,report,c3__4_4__report__item:4.sub:001,c4__4_4__report__item:3.sub:001,needs_review,new_requirement_review,시설관리팀,교무처,,15%;기준값;평균,c4__4_4__report__item:3.sub:001,,,source_json_comparative_candidate,true
act_00242,false,Department/risk values are operational candidates for review.,chg_00449,신설후보,4.4,교육 시설,"시설관리팀, 교무처",산식/기준산정;실적기간;증빙,true,"보고서 주요 내용 항목 검토 및 준비: 전공 실험·실습·실기·설계 과목 수업 운영비: 최근 3년 자료, 최근 3년간 평균",1,high,report,c3__4_4__report__item:5,c4__4_4__report__item:4,needs_review,new_requirement_review,시설관리팀,교무처,최근 3년;3년 자료,3년;평균,c4__4_4__report__item:4,,,source_json_comparative_candidate,true
act_00243,false,Department/risk values are operational candidates for review.,chg_00452,삭제후보,4.4,교육 시설,"시설관리팀, 교무처",기준값/정량;산식/기준산정,true,보고서 주요 내용 항목 검토 및 준비: 교사 확보율(기준값: 100%),1,high,report,c3__4_4__report__item:1,,needs_review,deletion_or_move_review,시설관리팀,교무처,,100%;기준값;확보율,c3__4_4__report__item:1,,,source_json_single_side_review,true
act_00244,true,Department/risk values are operational candidates for review.,chg_00454,신설후보,4.5,기숙사 및 학생 복지시설,"학생처, 생활관, 시설관리팀",기준값/정량;산식/기준산정,true,"보고서 주요 내용 항목 검토 및 준비: 기숙사 수용률(%) (택 1): 1 (수용 가능 인원(명) / (학부(주간+야간) + 대학원(주간)) 재학생수(명)) * 100 단, 계약학과 재학생, 특성화고 졸업 재직자 특별전형 재학생은 제외(기준값: 11%), 2 (내국인 입사 인원 / 내국인 재학생수) * 100 단, 계약학과 재학생, 특성화고 졸업 재직자 특별전형 재학생은 제외(기준값: 11%)",1,high,report,c3__4_5__report__item:1.sub:001,c4__4_5__report__item:1.sub:001,needs_review,new_requirement_review,학생처,생활관;시설관리팀,,11%;기준값;수용률,c4__4_5__report__item:1.sub:001,,,source_json_comparative_candidate,true
act_00245,true,Department/risk values are operational candidates for review.,chg_00461,변경,4.6,도서관,도서관,실적기간;증빙,true,"보고서 주요 내용 항목 검토 및 준비: 도서관에서 제공하는 교수·학습 지원, 문화 프로그램 운영 실적: 최근 3년 자료",2,medium,report,c3__4_6__report__item:4,c4__4_6__report__item:4,candidate,metric_or_standard_update,도서관,,최근 3년;3년 자료,3년,c4__4_6__report__item:4,,,source_json_comparative_candidate,true
