match_id,change_id,rank,candidate_direction,query_source_id,query_cycle,query_criterion,query_title,query_section_type,query_field_name,query_text,candidate_source_id,candidate_cycle,candidate_criterion,candidate_title,candidate_section_type,candidate_field_name,candidate_text,score,difflib_similarity,ngram_jaccard,token_overlap,section_match,field_match,criterion_mapping_match,match_reason,candidate_only_warning
gmatch_000458,chg_00322,3,c4_to_c3,c4__1_3__report__item:3,4,1.3,재정 확보 및 집행,report,items,"법인 책무성(사립대학): 최근 3년 자료, 최근 3년간 평균 【양식 1.3-3】, 【양식 1.3-4】, 【양식 1.3-5】 중 택1",c3__1_4__report__item:1,3,1.4,재정 확보,report,items,"세입 중 등록금 비율: 최근 3년 자료, 최근 3년간 평균(기준값: 72% 이하)",0.452,0.382,0.191,0.286,true,true,true,difflib=0.382;ngram=0.191;token=0.286;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000459,chg_00322,4,c4_to_c3,c4__1_3__report__item:3,4,1.3,재정 확보 및 집행,report,items,"법인 책무성(사립대학): 최근 3년 자료, 최근 3년간 평균 【양식 1.3-3】, 【양식 1.3-4】, 【양식 1.3-5】 중 택1",c3__4_1__report__item:1,3,4.1,장학 제도 및 학생자치활동 지원,report,items,"장학금 비율: 최근 3년 자료, 최근 3년간 평균(기준값: 12%)",0.418,0.476,0.214,0.263,true,true,false,difflib=0.476;ngram=0.214;token=0.263;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000460,chg_00322,5,c4_to_c3,c4__1_3__report__item:3,4,1.3,재정 확보 및 집행,report,items,"법인 책무성(사립대학): 최근 3년 자료, 최근 3년간 평균 【양식 1.3-3】, 【양식 1.3-4】, 【양식 1.3-5】 중 택1",c3__1_5__report__item:1,3,1.5,재정 집행,report,items,"교육비 환원율: 최근 3년 자료, 최근 3년간 평균 ※ 총교육비 산출 시 국가장학금 I유형, 다자녀 국가장학금은 제외함(기준값: 110%)",0.395,0.326,0.134,0.185,true,true,true,difflib=0.326;ngram=0.134;token=0.185;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000461,chg_00323,1,c4_to_c3,c4__1_3__report__item:3.sub:001,4,1.3,재정 확보 및 집행,report,sub_items,세입 중 법인전입금 비율: (법인전입금(원) / 운영수입(원)) * 100(기준값: 0.4%),c3__1_4__report__item:3,3,1.4,재정 확보,report,items,"세입 중 법인전입금 비율(사립대): 최근 3년 자료, 최근 3년간 평균(기준값: 0.4%)",0.513,0.500,0.275,0.438,true,false,true,difflib=0.500;ngram=0.275;token=0.438;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000462,chg_00323,2,c4_to_c3,c4__1_3__report__item:3.sub:001,4,1.3,재정 확보 및 집행,report,sub_items,세입 중 법인전입금 비율: (법인전입금(원) / 운영수입(원)) * 100(기준값: 0.4%),c3__1_4__report__item:2,3,1.4,재정 확보,report,items,"세입 중 기부금 비율: 최근 3년 자료, 최근 3년간 평균(기준값: 0.5%)",0.376,0.364,0.095,0.294,true,false,true,difflib=0.364;ngram=0.095;token=0.294;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000463,chg_00323,3,c4_to_c3,c4__1_3__report__item:3.sub:001,4,1.3,재정 확보 및 집행,report,sub_items,세입 중 법인전입금 비율: (법인전입금(원) / 운영수입(원)) * 100(기준값: 0.4%),c3__1_4__report__item:1,3,1.4,재정 확보,report,items,"세입 중 등록금 비율: 최근 3년 자료, 최근 3년간 평균(기준값: 72% 이하)",0.335,0.316,0.067,0.222,true,false,true,difflib=0.316;ngram=0.067;token=0.222;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000464,chg_00323,4,c4_to_c3,c4__1_3__report__item:3.sub:001,4,1.3,재정 확보 및 집행,report,sub_items,세입 중 법인전입금 비율: (법인전입금(원) / 운영수입(원)) * 100(기준값: 0.4%),c3__1_4__checkpoints__item:1,3,1.4,재정 확보,checkpoints,items,"세입 중 등록금 비율, 세입 중 기부금비율, 세입 중 법인전입금 비율(사립대)의 최근 3년간 평균이 기준값을 충족하는가",0.316,0.342,0.167,0.211,false,false,true,difflib=0.342;ngram=0.167;token=0.211;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000465,chg_00323,5,c4_to_c3,c4__1_3__report__item:3.sub:001,4,1.3,재정 확보 및 집행,report,sub_items,세입 중 법인전입금 비율: (법인전입금(원) / 운영수입(원)) * 100(기준값: 0.4%),c3__1_4__notes__item:7,3,1.4,재정 확보,notes,items,"등록금 비율은 재정 확보의 안정성을 판단하기 위한 기본 지표이고, 기부금 비율, 법인전입금 비율은 보완 지표임",0.228,0.216,0.123,0.091,false,false,true,difflib=0.216;ngram=0.123;token=0.091;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000466,chg_00324,1,c4_to_c3,c4__1_3__report__item:3.sub:002,4,1.3,재정 확보 및 집행,report,sub_items,법정부담금 부담률: (법정부담금 부담액(원) / 법정부담금 기준액(원)) * 100(기준값: 10%),c3__1_4__report__item:2,3,1.4,재정 확보,report,items,"세입 중 기부금 비율: 최근 3년 자료, 최근 3년간 평균(기준값: 0.5%)",0.245,0.200,0.022,0.053,true,false,true,difflib=0.200;ngram=0.022;token=0.053;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000467,chg_00324,2,c4_to_c3,c4__1_3__report__item:3.sub:002,4,1.3,재정 확보 및 집행,report,sub_items,법정부담금 부담률: (법정부담금 부담액(원) / 법정부담금 기준액(원)) * 100(기준값: 10%),c3__1_4__report__item:3,3,1.4,재정 확보,report,items,"세입 중 법인전입금 비율(사립대): 최근 3년 자료, 최근 3년간 평균(기준값: 0.4%)",0.237,0.185,0.020,0.050,true,false,true,difflib=0.185;ngram=0.020;token=0.050;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000468,chg_00324,3,c4_to_c3,c4__1_3__report__item:3.sub:002,4,1.3,재정 확보 및 집행,report,sub_items,법정부담금 부담률: (법정부담금 부담액(원) / 법정부담금 기준액(원)) * 100(기준값: 10%),c3__4_4__report__item:1,3,4.4,교육시설,report,items,교사 확보율(기준값: 100%),0.231,0.222,0.138,0.200,true,false,false,difflib=0.222;ngram=0.138;token=0.200;same_section,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000469,chg_00324,4,c4_to_c3,c4__1_3__report__item:3.sub:002,4,1.3,재정 확보 및 집행,report,sub_items,법정부담금 부담률: (법정부담금 부담액(원) / 법정부담금 기준액(원)) * 100(기준값: 10%),c3__1_5__report__item:1,3,1.5,재정 집행,report,items,"교육비 환원율: 최근 3년 자료, 최근 3년간 평균 ※ 총교육비 산출 시 국가장학금 I유형, 다자녀 국가장학금은 제외함(기준값: 110%)",0.229,0.163,0.030,0.042,true,false,true,difflib=0.163;ngram=0.030;token=0.042;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000470,chg_00324,5,c4_to_c3,c4__1_3__report__item:3.sub:002,4,1.3,재정 확보 및 집행,report,sub_items,법정부담금 부담률: (법정부담금 부담액(원) / 법정부담금 기준액(원)) * 100(기준값: 10%),c3__4_5__report__item:1.sub:001,3,4.5,기숙사 및 복지시설,report,sub_items,"기숙사 수용률(%): (수용 가능 인원(명) / 학부 정원내외 + 대학원(주간) 재학생수(명)) * 100 단, 계약학과 재학생 및 계절학기 수강생은 제외(기준값: 11%)",0.223,0.222,0.041,0.074,true,true,false,difflib=0.222;ngram=0.041;token=0.074;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000471,chg_00325,1,c4_to_c3,c4__1_3__report__item:3.sub:003,4,1.3,재정 확보 및 집행,report,sub_items,법인 재정규모 대비 법인전입금 비율: (법인전입금(원) / 법인 일반회계 재정규모(원)) * 100(기준값: 10%),c3__1_4__report__item:3,3,1.4,재정 확보,report,items,"세입 중 법인전입금 비율(사립대): 최근 3년 자료, 최근 3년간 평균(기준값: 0.4%)",0.335,0.310,0.111,0.150,true,false,true,difflib=0.310;ngram=0.111;token=0.150;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000472,chg_00325,2,c4_to_c3,c4__1_3__report__item:3.sub:003,4,1.3,재정 확보 및 집행,report,sub_items,법인 재정규모 대비 법인전입금 비율: (법인전입금(원) / 법인 일반회계 재정규모(원)) * 100(기준값: 10%),c3__1_4__report__item:2,3,1.4,재정 확보,report,items,"세입 중 기부금 비율: 최근 3년 자료, 최근 3년간 평균(기준값: 0.5%)",0.275,0.242,0.038,0.100,true,false,true,difflib=0.242;ngram=0.038;token=0.100;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000473,chg_00325,3,c4_to_c3,c4__1_3__report__item:3.sub:003,4,1.3,재정 확보 및 집행,report,sub_items,법인 재정규모 대비 법인전입금 비율: (법인전입금(원) / 법인 일반회계 재정규모(원)) * 100(기준값: 10%),c3__1_4__report__item:1,3,1.4,재정 확보,report,items,"세입 중 등록금 비율: 최근 3년 자료, 최근 3년간 평균(기준값: 72% 이하)",0.259,0.206,0.036,0.100,true,false,true,difflib=0.206;ngram=0.036;token=0.100;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000474,chg_00325,4,c4_to_c3,c4__1_3__report__item:3.sub:003,4,1.3,재정 확보 및 집행,report,sub_items,법인 재정규모 대비 법인전입금 비율: (법인전입금(원) / 법인 일반회계 재정규모(원)) * 100(기준값: 10%),c3__1_4__checkpoints__item:1,3,1.4,재정 확보,checkpoints,items,"세입 중 등록금 비율, 세입 중 기부금비율, 세입 중 법인전입금 비율(사립대)의 최근 3년간 평균이 기준값을 충족하는가",0.235,0.253,0.091,0.095,false,false,true,difflib=0.253;ngram=0.091;token=0.095;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000475,chg_00325,5,c4_to_c3,c4__1_3__report__item:3.sub:003,4,1.3,재정 확보 및 집행,report,sub_items,법인 재정규모 대비 법인전입금 비율: (법인전입금(원) / 법인 일반회계 재정규모(원)) * 100(기준값: 10%),c3__1_5__report__item:1,3,1.5,재정 집행,report,items,"교육비 환원율: 최근 3년 자료, 최근 3년간 평균 ※ 총교육비 산출 시 국가장학금 I유형, 다자녀 국가장학금은 제외함(기준값: 110%)",0.232,0.174,0.027,0.038,true,false,true,difflib=0.174;ngram=0.027;token=0.038;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000476,chg_00333,1,c4_to_c3,c4__1_4__report__item:3,4,1.4,성과관리체계 구축 및 운영,report,items,대학 중장기 발전계획과 연계한 성과평가 환류 실적: 최근 3년 자료,c3__5_1__report__item:3,3,5.1,성과관리,report,items,대학 자체평가 결과 반영 개선 실적: 최근 3년 자료,0.512,0.511,0.162,0.357,true,true,true,difflib=0.511;ngram=0.162;token=0.357;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000477,chg_00333,2,c4_to_c3,c4__1_4__report__item:3,4,1.4,성과관리체계 구축 및 운영,report,items,대학 중장기 발전계획과 연계한 성과평가 환류 실적: 최근 3년 자료,c3__1_2__report__item:2,3,1.2,발전계획,report,items,대학 장단기 발전계획(특성화계획 포함)의 추진 실적: 최근 3년 자료,0.496,0.630,0.220,0.312,true,true,false,difflib=0.630;ngram=0.220;token=0.312;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000478,chg_00333,3,c4_to_c3,c4__1_4__report__item:3,4,1.4,성과관리체계 구축 및 운영,report,items,대학 중장기 발전계획과 연계한 성과평가 환류 실적: 최근 3년 자료,c3__1_2__report__item:3,3,1.2,발전계획,report,items,대학 장단기 발전계획(특성화계획 포함)의 평가결과와 반영 실적: 최근 3년 자료,0.493,0.644,0.196,0.294,true,true,false,difflib=0.644;ngram=0.196;token=0.294;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000479,chg_00333,4,c4_to_c3,c4__1_4__report__item:3,4,1.4,성과관리체계 구축 및 운영,report,items,대학 중장기 발전계획과 연계한 성과평가 환류 실적: 최근 3년 자료,c3__5_1__report__item:4,3,5.1,성과관리,report,items,"교육만족도 조사 방법, 내용, 결과, 환류 실적: 최근 3년 자료",0.491,0.440,0.211,0.333,true,true,true,difflib=0.440;ngram=0.211;token=0.333;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000480,chg_00333,5,c4_to_c3,c4__1_4__report__item:3,4,1.4,성과관리체계 구축 및 운영,report,items,대학 중장기 발전계획과 연계한 성과평가 환류 실적: 최근 3년 자료,c3__1_5__report__item:4,3,1.5,재정 집행,report,items,예산 집행의 평가 및 환류 실적: 최근 3년 자료,0.466,0.533,0.242,0.357,true,true,false,difflib=0.533;ngram=0.242;token=0.357;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000481,chg_00334,1,c4_to_c3,c4__1_4__report__item:4,4,1.4,성과관리체계 구축 및 운영,report,items,"대학 자체평가 실시 현황: 관련 규정, 평가 조직, 평가 주기, 평가 내용 및 범위, 공개 방법 등",c3__5_1__report__item:2,3,5.1,성과관리,report,items,"대학 자체평가 실시 현황: 평가 조직, 평가 주기, 평가 내용 및 범위, 공개 방법 등",0.961,0.938,0.765,0.867,true,true,true,difflib=0.938;ngram=0.765;token=0.867;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000482,chg_00334,2,c4_to_c3,c4__1_4__report__item:4,4,1.4,성과관리체계 구축 및 운영,report,items,"대학 자체평가 실시 현황: 관련 규정, 평가 조직, 평가 주기, 평가 내용 및 범위, 공개 방법 등",c3__5_1__evidence__제출자료_관련규정:001,3,5.1,성과관리,evidence,제출자료_관련규정,대학 자체평가 관련 규정,0.377,0.455,0.176,0.267,false,false,true,difflib=0.455;ngram=0.176;token=0.267;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_000483,chg_00334,3,c4_to_c3,c4__1_4__report__item:4,4,1.4,성과관리체계 구축 및 운영,report,items,"대학 자체평가 실시 현황: 관련 규정, 평가 조직, 평가 주기, 평가 내용 및 범위, 공개 방법 등",c3__5_1__checkpoints__item:2,3,5.1,성과관리,checkpoints,items,대학 자체평가 실시를 위한 조직 운영이 적절한가,0.368,0.407,0.136,0.158,false,true,true,difflib=0.407;ngram=0.136;token=0.158;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
