candidate_id,candidate_type,verification_status,candidate_only_warning,section_type,section_label,source_file,source_file_date,input_index,json_path,source_id,ai_group_id,ai_theme,ai_mapping_type,ai_mapping_note,cycle4_criterion,cycle4_title,cycle_context,criterion_context,title_context
cand_00154,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,21,cycle_3[0].현지확인자료[3].mapping_note,c3__5_4__evidence__현지확인자료:004,,,,"4주기에서 표현 변경: '취·창업 관련 교과목이 개설된 것을 입증할 수 있는 편람(표지, 해당 페이지, 강의계획서, 출석부 및 기타 근거자료), 교과과정: 최근 3년 자료' → '진로 및 취·창업 관련 교과목이 개설된 것을 입증할 수 있는 편람(표지, 해당 페이지, 강의계획서, 출석부 및 기타 근거 자료),교과과정: 최근 3년 자료'",,,3,5.4,취･창업지원 및 성과
cand_00155,group_metadata,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,22,$,,22,교육 시설,유지·확장 (1:1),준거번호 유지. 정보공시에서 '14-라. 교사(校舍)시설 확보 현황' 삭제. '실험·실습·실기' → '실험·실습·실기·설계'로 '설계' 추가. '계열별 실험·실습 기자재 구입 근거 자료'에 '계열별로 구분된 엑셀파일 제출' 부가.,4.4,교육 시설,,,
cand_00156,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,22,cycle_3[0].정보공시[0].mapping_note,c3__4_4__evidence__정보공시:001,,,,4주기에서 삭제됨,,,3,4.4,교육시설
cand_00157,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,22,cycle_3[0].현지확인자료[4].mapping_note,c3__4_4__evidence__현지확인자료:005,,,,4주기에서 표현 변경: '계열별 실험・실습 기자재 구입 근거 자료: 최근 3년 자료' → '계열별 실험·실습 기자재 구입 근거 자료: 최근 3년 자료(계열별로 구분된 엑셀파일 제출)',,,3,4.4,교육시설
cand_00158,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,22,cycle_3[0].현지확인자료[8].mapping_note,c3__4_4__evidence__현지확인자료:009,,,,4주기에서 표현 변경: '전공 실험·실습·실기 과목 수업 운영비 실적: 최근 3년 자료' → '전공 실험·실습·실기·설계 과목 수업 운영비 실적: 최근 3년 자료',,,3,4.4,교육시설
cand_00159,group_metadata,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,23,$,,23,기숙사 및 학생 복지시설,유지·확장 (1:1),준거번호 유지. 4주기 현지확인자료에 '(기숙사 수용률(%) 택2 작성시) 기숙사 수용률 산출 근거 자료' 신설(수용률 산정 방식 2가지 중 택1 확대에 대응).,4.5,기숙사 및 학생 복지시설,,,
cand_00160,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,23,cycle_4.현지확인자료[3].mapping_note,c4__4_5__evidence__현지확인자료:004,,,,4주기 신규 추가,,,4,4.5,기숙사 및 학생 복지시설
cand_00161,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,23,cycle_4.현지면담[3].mapping_note,c4__4_5__evidence__현지면담:004,,,,4주기 신규 추가,,,4,4.5,기숙사 및 학생 복지시설
cand_00162,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,23,cycle_4.현지면담[4].mapping_note,c4__4_5__evidence__현지면담:005,,,,4주기 신규 추가,,,4,4.5,기숙사 및 학생 복지시설
cand_00163,group_metadata,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,24,$,,24,도서관,유지 (1:1),준거번호 유지. 현지확인자료의 세부 항목에 '최근 3년 자료' 조건이 추가됨(직원 현황·사서 자격 증빙·공간 활용 증빙·교수·학습 지원 교육 활동·이용자 만족도 조사). '도서관 이용도' → '도서관 이용자'로 표현 변경.,4.6,도서관,,,
cand_00164,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,24,cycle_4.현지확인자료[2].mapping_note,c4__4_6__evidence__현지확인자료:003,,,,"3주기 4.6의 '도서관 사서 자격 증빙자료: 관련 자격증 등'에서 변경됨 (최근 3년 자료 기간 명시 추가, 표기 방식 변경)",,,4,4.6,도서관
cand_00165,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,24,cycle_3[0].현지확인자료[1].mapping_note,c3__4_6__evidence__현지확인자료:002,,,,4주기에서 표현 변경: '도서관 직원현황 및 업무분장 표: 겸직여부 포함' → '도서관 직원 현황 및 업무분장표(겸직 여부 포함):최근 3년 자료',,,3,4.6,도서관
cand_00166,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,24,cycle_3[0].현지확인자료[2].mapping_note,c3__4_6__evidence__현지확인자료:003,,,,4주기 4.6에서 '도서관 사서 자격 증빙자료(관련 자격증 등): 최근 3년 자료'로 변경됨 (최근 3년 자료 기간 명시 추가),,,3,4.6,도서관
cand_00167,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,24,cycle_3[0].현지확인자료[3].mapping_note,c3__4_6__evidence__현지확인자료:004,,,,4주기에서 표현 변경: '도서관 공간 활용 증빙자료' → '도서관 공간 활용 증빙자료: 최근 3년 자료',,,3,4.6,도서관
cand_00168,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,24,cycle_3[0].현지확인자료[4].mapping_note,c3__4_6__evidence__현지확인자료:005,,,,4주기에서 표현 변경: '도서관에서 제공하는 교수・학습 지원 교육활동 목록 및 관련 자료' → '도서관에서 제공하는 교수·학습 지원 교육 활동 목록 및 관련 자료: 최근 3년 자료',,,3,4.6,도서관
cand_00169,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,24,cycle_3[0].현지확인자료[5].mapping_note,c3__4_6__evidence__현지확인자료:006,,,,"4주기에서 표현 변경: '도서관 이용도 만족도 조사 결과 및 개선 실적(설문지, 분석 결과, 개선 실적 근거 자료 등): 최근 3년 자료' → '도서관 이용자 만족도 조사 결과 및 개선 실적(설문지, 분석 결과, 개선 실적 근거 자료 등): 최근 3년 자료'",,,3,4.6,도서관
cand_00170,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,24,cycle_3[0].현지확인자료[6].mapping_note,c3__4_6__evidence__현지확인자료:007,,,,4주기에서 삭제됨,,,3,4.6,도서관
cand_00171,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,evidence,근거자료,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",2026-04-20,24,cycle_3[0].현지확인자료[7].mapping_note,c3__4_6__evidence__현지확인자료:008,,,,"4주기에서 표현 변경: '《대학도서관 평가결과보고서》' → '《대학도서관 발전계획서》, 《대학도서관 평가결과보고서》'",,,3,4.6,도서관
cand_00172,group_metadata,candidate,AI metadata is not user-verified; use as a review hint only.,report,보고서 주요 내용,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",2026-04-17,1,$,,1,교육목표 및 발전계획,통합 (N:1),"3주기 1.1(교육목표·인재상)과 1.2(발전계획)이 4주기 1.1로 통합됨. 3주기 1.1 item3(학생학습성과 관리 체계)은 4주기 1.5로 이동. 3주기 1.2 item3(평가결과 반영)은 4주기 1.4로 흡수. '장단기' → '중장기', '특성화계획 포함' 삭제.",1.1,교육목표 및 발전계획,,,
