review_id,priority,risk_level,review_topic,review_reason,human_review_status,official_confirmation_needed,global_match_status,global_candidate_count,change_id,change_type,section_type,cycle4_criterion,cycle4_title,cycle3_criterion,cycle3_title,evidence_impact,metric_impact,department_candidate,source_id_4,source_id_3,top_candidate_source_id,top_candidate_score,recommended_next_step,candidate_only_warning
review_00529,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status,pending,true,weak_candidate,4,chg_00818,신설후보,checkpoints,2.5,수업,,,false,false,"교무처, 교육과정 담당부서",c4__2_5__checkpoints__item:1.sub:004,,c3__2_5__checkpoints__item:1.sub:001,0.460,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00530,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status,pending,true,weak_candidate,5,chg_00827,신설후보,checkpoints,2.5,수업,,,false,false,"교무처, 교육과정 담당부서",c4__2_5__checkpoints__item:3.sub:004,,c3__2_5__checkpoints__item:3.sub:001,0.467,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00531,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status,pending,true,weak_candidate,1,chg_00830,신설후보,checkpoints,2.5,수업,,,false,false,"교무처, 교육과정 담당부서",c4__2_5__checkpoints__item:4.sub:002,,c3__2_5__checkpoints__item:4.sub:003,0.463,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00532,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status,pending,true,weak_candidate,1,chg_00835,신설후보,checkpoints,2.5,수업,,,false,false,"교무처, 교육과정 담당부서",c4__2_5__checkpoints__item:5.sub:003,,c3__2_5__checkpoints__item:2.sub:001,0.380,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00533,1,high,2.5 수업,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00836,삭제/이동후보,checkpoints,2.5,수업,2.5,수업,false,true,"교무처, 교육과정 담당부서",,c3__2_5__checkpoints__item:4.sub:002,c4__2_5__checkpoints__item:1.sub:002,0.314,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00534,1,high,2.5 수업,source_only_delete_or_move_review;needs_review_status,pending,true,weak_candidate,3,chg_00837,삭제/이동후보,checkpoints,2.5,수업,2.5,수업,false,false,"교무처, 교육과정 담당부서",,c3__2_5__checkpoints__item:4.sub:003,c4__2_5__checkpoints__item:4.sub:002,0.463,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00086,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,1,chg_00154,신설후보,evidence,2.5,수업,,,true,false,"교무처, 교육과정 담당부서",c4__2_5__evidence__정보공시:001,,c3__3_1__notes__item:1,0.368,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00087,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,2,chg_00155,신설후보,evidence,2.5,수업,,,true,true,"교무처, 교육과정 담당부서",c4__2_5__evidence__정보공시:002,,c3__2_5__checkpoints__item:1.sub:002,0.455,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00088,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,5,chg_00157,신설후보,evidence,2.5,수업,,,true,false,"교무처, 교육과정 담당부서",c4__2_5__evidence__제출자료_관련규정:002,,c3__2_5__report__item:1,0.473,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00089,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,5,chg_00158,신설후보,evidence,2.5,수업,,,true,false,"교무처, 교육과정 담당부서",c4__2_5__evidence__제출자료_관련규정:003,,c3__2_5__checkpoints__item:3.sub:001,0.890,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00335,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,1,chg_00552,신설후보,notes,2.5,수업,,,true,true,"교무처, 교육과정 담당부서",c4__2_5__notes__item:1,,c3__2_5__notes__item:1,0.444,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00337,1,high,2.5 수업,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00554,신설후보,notes,2.5,수업,,,true,false,"교무처, 교육과정 담당부서",c4__2_5__notes__item:3,,c3__2_5__checkpoints__item:3,0.300,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00338,1,high,2.5 수업,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,2,chg_00556,삭제/이동후보,notes,2.5,수업,2.5,수업,false,true,"교무처, 교육과정 담당부서",,c3__2_5__notes__item:1,c4__2_5__notes__item:1,0.444,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00536,1,high,2.6 교수-학습 지원,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,1,chg_00842,신설후보,checkpoints,2.6,교수-학습 지원,2.6,교수-학습 지원,false,true,교수학습지원센터,c4__2_6__checkpoints__item:1.sub:004,c3__2_6__checkpoints__item:1.sub:004,c3__2_6__checkpoints__item:1.sub:004,0.731,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00540,1,high,2.6 교수-학습 지원,low_similarity_match;needs_review_status,pending,true,weak_candidate,5,chg_00853,신설후보,checkpoints,2.6,교수-학습 지원,2.6,교수-학습 지원,false,false,교수학습지원센터,c4__2_6__checkpoints__item:5.sub:001,c3__2_6__checkpoints__item:5.sub:001,c3__2_6__checkpoints__item:5.sub:001,0.510,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00339,1,high,2.6 교수-학습 지원,low_similarity_match;needs_review_status,pending,true,weak_candidate,2,chg_00557,신설후보,notes,2.6,교수-학습 지원,2.6,교수-학습 지원,false,false,교수학습지원센터,c4__2_6__notes__item:1,c3__2_6__notes__item:4,c3__2_6__notes__item:4,0.505,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00341,1,high,2.6 교수-학습 지원,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,1,chg_00559,신설후보,notes,2.6,교수-학습 지원,2.6,교수-학습 지원,false,true,교수학습지원센터,c4__2_6__notes__item:3,c3__2_6__notes__item:3,c3__2_6__notes__item:3,0.751,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00342,1,high,2.6 교수-학습 지원,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00560,신설후보,notes,2.6,교수-학습 지원,,,false,false,교수학습지원센터,c4__2_6__notes__item:4,,c3__2_6__notes__item:2,0.301,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00345,1,high,2.6 교수-학습 지원,source_only_delete_or_move_review;needs_review_status,pending,true,weak_candidate,1,chg_00563,삭제후보,notes,2.6,교수-학습 지원,2.6,교수-학습 지원,false,false,교수학습지원센터,,c3__2_6__notes__item:1,c4__2_6__notes__item:1,0.386,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00542,1,high,3.1 교원 확보 및 구성,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00855,변경,checkpoints,3.1,교원 확보 및 구성,3.1,교원 확보,false,true,"교무처, 교원인사 담당부서",c4__3_1__checkpoints__item:1,c3__3_1__checkpoints__item:1,,,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00543,1,high,3.1 교원 확보 및 구성,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00856,신설후보,checkpoints,3.1,교원 확보 및 구성,,,false,true,"교무처, 교원인사 담당부서",c4__3_1__checkpoints__item:1.sub:001,,c3__3_1__checkpoints__item:1,0.304,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00544,1,high,3.1 교원 확보 및 구성,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00857,신설후보,checkpoints,3.1,교원 확보 및 구성,3.1,교원 확보,true,false,"교무처, 교원인사 담당부서",c4__3_1__checkpoints__item:2,c3__3_1__checkpoints__item:2,c3__3_1__checkpoints__item:2,0.743,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00545,1,high,3.1 교원 확보 및 구성,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00858,신설후보,checkpoints,3.1,교원 확보 및 구성,,,false,false,"교무처, 교원인사 담당부서",c4__3_1__checkpoints__item:2.sub:001,,c3__1_3__checkpoints__item:2.sub:002,0.228,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00547,1,high,3.1 교원 확보 및 구성,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,1,chg_00860,신설후보,checkpoints,3.1,교원 확보 및 구성,,,false,true,"교무처, 교원인사 담당부서",c4__3_1__checkpoints__item:3.sub:001,,c3__2_2__checkpoints__item:3.sub:003,0.363,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00548,1,high,3.1 교원 확보 및 구성,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00861,신설후보,checkpoints,3.1,교원 확보 및 구성,,,false,false,"교무처, 교원인사 담당부서",c4__3_1__checkpoints__item:3.sub:002,,c3__2_5__report__item:1,0.319,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00549,1,high,3.1 교원 확보 및 구성,target_only_new_or_move_review;needs_review_status,pending,true,weak_candidate,3,chg_00862,신설후보,checkpoints,3.1,교원 확보 및 구성,,,false,false,"교무처, 교원인사 담당부서",c4__3_1__checkpoints__item:4,,c3__3_1__checkpoints__item:5,0.393,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00550,1,high,3.1 교원 확보 및 구성,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00863,신설후보,checkpoints,3.1,교원 확보 및 구성,,,false,false,"교무처, 교원인사 담당부서",c4__3_1__checkpoints__item:4.sub:001,,c3__3_1__checkpoints__item:4,0.281,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00551,1,high,3.1 교원 확보 및 구성,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00864,신설후보,checkpoints,3.1,교원 확보 및 구성,,,false,false,"교무처, 교원인사 담당부서",c4__3_1__checkpoints__item:4.sub:002,,c3__2_5__checkpoints__item:3.sub:002,0.275,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00552,1,high,3.1 교원 확보 및 구성,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,4,chg_00866,삭제/이동후보,checkpoints,3.1,교원 확보 및 구성,3.1,교원 확보,true,false,"교무처, 교원인사 담당부서",,c3__3_1__checkpoints__item:3,c4__3_1__checkpoints__item:2,0.512,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00090,1,high,3.1 교원 확보 및 구성,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,2,chg_00173,신설후보,evidence,3.1,교원 확보 및 구성,,,true,false,"교무처, 교원인사 담당부서",c4__3_1__evidence__정보공시:001,,c3__3_1__notes__item:1,0.480,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
